Page,URL,Title,Report Link,Total,Critical,Serious,Moderate,Minor
1,https://clearview.libnet.info/events,Events - Clearview Library District,./reports/1.html,2,0,0,12,0
2,https://clearview.libnet.info/myevents,My Events - Clearview Library District,./reports/2.html,5,1,2,8,0
3,https://clearview.libnet.info/v/assets/734,Communico,./reports/3.html,1,0,0,1,0
4,https://clearview.libnet.info/privacy,Privacy and cookie policy - Clearview Library District,./reports/4.html,3,0,0,17,0
