Page,URL,Title,Impact,Rule ID,Description,Help,Help URL,HTML Element
129,https://amigos.org/news/education-and-events?page=1,Education & Events | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 id=""pagination-heading"" class=""pager__heading visually-hidden"" data-asw-org-font-size=""16"" style=""font-size: 16px;"">Pagination</h4>"
130,https://amigos.org/taxonomy/term/96/feed,,serious,document-title,Ensure each HTML document contains a non-empty <title> element,Documents must have <title> element to aid in navigation,https://dequeuniversity.com/rules/axe/4.10/document-title?application=axeAPI,<html>
130,https://amigos.org/taxonomy/term/96/feed,,serious,html-has-lang,Ensure every HTML document has a lang attribute,<html> element must have a lang attribute,https://dequeuniversity.com/rules/axe/4.10/html-has-lang?application=axeAPI,<html>
130,https://amigos.org/taxonomy/term/96/feed,,moderate,landmark-one-main,Ensure the document has a main landmark,Document should have one main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=axeAPI,<html>
130,https://amigos.org/taxonomy/term/96/feed,,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,<html>
130,https://amigos.org/taxonomy/term/96/feed,,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<pre style=""word-wrap: break-word; white-space: pre-wrap;"">"
135,https://amigos.org/news/ambrose-video-announces-wcag-compliant-website,Ambrose Video Announces WCAG Compliant Website | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
136,https://amigos.org/news/free-resource-spotlight-open-access-collection-project-muse,Free Resource Spotlight: Open Access Collection from Project MUSE | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
137,https://amigos.org/news/schlager-announces-2026-title-additions-and-growth,Schlager Announces 2026 Title Additions and Growth | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
138,https://amigos.org/news/oxford-university-press-upgrades,Oxford University Press Upgrades | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
139,https://amigos.org/news/springshare-and-bibliotheca-announce-advanced-event-calendar-integration,Springshare and Bibliotheca Announce Advanced Event Calendar Integration | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
140,https://amigos.org/news/products-and-partnerships?page=1,Products & Partnerships | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 id=""pagination-heading"" class=""pager__heading visually-hidden"" data-asw-org-font-size=""16"" style=""font-size: 16px;"">Pagination</h4>"
141,https://amigos.org/taxonomy/term/1/feed,,serious,document-title,Ensure each HTML document contains a non-empty <title> element,Documents must have <title> element to aid in navigation,https://dequeuniversity.com/rules/axe/4.10/document-title?application=axeAPI,<html>
141,https://amigos.org/taxonomy/term/1/feed,,serious,html-has-lang,Ensure every HTML document has a lang attribute,<html> element must have a lang attribute,https://dequeuniversity.com/rules/axe/4.10/html-has-lang?application=axeAPI,<html>
141,https://amigos.org/taxonomy/term/1/feed,,moderate,landmark-one-main,Ensure the document has a main landmark,Document should have one main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=axeAPI,<html>
141,https://amigos.org/taxonomy/term/1/feed,,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,<html>
141,https://amigos.org/taxonomy/term/1/feed,,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<pre style=""word-wrap: break-word; white-space: pre-wrap;"">"
20,https://amigos.org/news,News | Amigos Library Services,critical,label,Ensure every form element has a label,Form elements must have labels,https://dequeuniversity.com/rules/axe/4.10/label?application=axeAPI,"<input type=""text"" id=""email"">"
27,https://amigos.org/news/education-and-events,Education & Events | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 id=""pagination-heading"" class=""pager__heading visually-hidden"" data-asw-org-font-size=""16"" style=""font-size: 16px;"">Pagination</h4>"
28,https://amigos.org/news/last-chance-register-digital-accessibility-conference,Last Chance to Register for Digital Accessibility Conference | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
29,https://amigos.org/news/invite-your-student-workers-and-volunteers-customer-service-basics-free,Invite Your Student Workers and Volunteers to Customer Service Basics for Free | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
30,https://amigos.org/news/speakers-announced-march-17-session-apis-libraries,Speakers Announced for March 17 Session on APIs in Libraries | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
309,https://amigos.org/services/continuing-education/discover-hyku-empowering-libraries-open-source-repository-solutions,Access denied | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
31,https://amigos.org/news/products-and-partnerships,Products & Partnerships | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 id=""pagination-heading"" class=""pager__heading visually-hidden"" data-asw-org-font-size=""16"" style=""font-size: 16px;"">Pagination</h4>"
310,https://amigos.org/services/continuing-education/hive-tips-and-tricks-using-generative-ai,Access denied | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
311,https://amigos.org/services/trans-amigos-express/disruption-of-service,TAE | Login,moderate,landmark-one-main,Ensure the document has a main landmark,Document should have one main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=axeAPI,"<html lang=""en"" class=""wf-nunito-n6-active wf-nunito-n7-active wf-opensans-n4-active wf-opensans-n5-active wf-opensans-n6-active wf-opensans-n7-active wf-comfortaa-n5-active wf-notosanshanunoo-n4-active wf-nunito-n4-active wf-active b-root"" style=""height: 100%;"">"
311,https://amigos.org/services/trans-amigos-express/disruption-of-service,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaKot bubble-r-container fixed"">"
311,https://amigos.org/services/trans-amigos-express/disruption-of-service,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaHeaT bubble-r-container flex column""><div class=""bubble-element Text baTaHeaU"">Enter Your Email</div><input class=""bubble-element Input baTaHeaV a1772554452773x486"" type=""email"" placeholder=""Email"" style=""background-color: rgb(247, 247, 248);""></div>"
311,https://amigos.org/services/trans-amigos-express/disruption-of-service,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaHeaZ bubble-r-container flex column"">"
311,https://amigos.org/services/trans-amigos-express/disruption-of-service,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Text baTaHyx clickable-element"">Forgot Password?</div>"
311,https://amigos.org/services/trans-amigos-express/disruption-of-service,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaIaLaI bubble-r-container flex row""><div class=""bubble-element Text baTaIaLaN"">Don't have an account? </div><div class=""bubble-element Text baTaIaLaO clickable-element""> Sign Up </div></div>"
312,https://amigos.org/services/trans-amigos-express/holiday-closing-report,TAE | Login,moderate,landmark-one-main,Ensure the document has a main landmark,Document should have one main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=axeAPI,"<html lang=""en"" class=""wf-comfortaa-n5-active wf-notosanshanunoo-n4-active wf-nunito-n4-active wf-nunito-n6-active wf-nunito-n7-active wf-opensans-n4-active wf-opensans-n5-active wf-opensans-n6-active wf-opensans-n7-active wf-active b-root"" style=""height: 100%;"">"
312,https://amigos.org/services/trans-amigos-express/holiday-closing-report,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaKot bubble-r-container fixed"">"
312,https://amigos.org/services/trans-amigos-express/holiday-closing-report,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaHeaT bubble-r-container flex column""><div class=""bubble-element Text baTaHeaU"">Enter Your Email</div><input class=""bubble-element Input baTaHeaV a1772554454813x486"" type=""email"" placeholder=""Email"" style=""background-color: rgb(247, 247, 248);""></div>"
312,https://amigos.org/services/trans-amigos-express/holiday-closing-report,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaHeaZ bubble-r-container flex column"">"
312,https://amigos.org/services/trans-amigos-express/holiday-closing-report,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Text baTaHyx clickable-element"">Forgot Password?</div>"
312,https://amigos.org/services/trans-amigos-express/holiday-closing-report,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaIaLaI bubble-r-container flex row""><div class=""bubble-element Text baTaIaLaN"">Don't have an account? </div><div class=""bubble-element Text baTaIaLaO clickable-element""> Sign Up </div></div>"
313,https://amigos.org/services/trans-amigos-express/lost-damaged-items,TAE | Login,moderate,landmark-one-main,Ensure the document has a main landmark,Document should have one main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=axeAPI,"<html lang=""en"" class=""wf-comfortaa-n5-active wf-notosanshanunoo-n4-active wf-nunito-n4-active wf-nunito-n6-active wf-nunito-n7-active wf-opensans-n4-active wf-opensans-n5-active wf-opensans-n6-active wf-opensans-n7-active wf-active b-root"" style=""height: 100%;"">"
313,https://amigos.org/services/trans-amigos-express/lost-damaged-items,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaKot bubble-r-container fixed"">"
313,https://amigos.org/services/trans-amigos-express/lost-damaged-items,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaHeaT bubble-r-container flex column""><div class=""bubble-element Text baTaHeaU"">Enter Your Email</div><input class=""bubble-element Input baTaHeaV a1772554456347x486"" type=""email"" placeholder=""Email"" style=""background-color: rgb(247, 247, 248);""></div>"
313,https://amigos.org/services/trans-amigos-express/lost-damaged-items,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaHeaZ bubble-r-container flex column"">"
313,https://amigos.org/services/trans-amigos-express/lost-damaged-items,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Text baTaHyx clickable-element"">Forgot Password?</div>"
313,https://amigos.org/services/trans-amigos-express/lost-damaged-items,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaIaLaI bubble-r-container flex row""><div class=""bubble-element Text baTaIaLaN"">Don't have an account? </div><div class=""bubble-element Text baTaIaLaO clickable-element""> Sign Up </div></div>"
314,https://amigos.org/services/trans-amigos-express/tae-supply-request,TAE | Login,moderate,landmark-one-main,Ensure the document has a main landmark,Document should have one main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=axeAPI,"<html lang=""en"" class=""wf-comfortaa-n5-active wf-notosanshanunoo-n4-active wf-nunito-n4-active wf-nunito-n6-active wf-nunito-n7-active wf-opensans-n4-active wf-opensans-n5-active wf-opensans-n6-active wf-opensans-n7-active wf-active b-root"" style=""height: 100%;"">"
314,https://amigos.org/services/trans-amigos-express/tae-supply-request,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaKot bubble-r-container fixed"">"
314,https://amigos.org/services/trans-amigos-express/tae-supply-request,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaHeaT bubble-r-container flex column""><div class=""bubble-element Text baTaHeaU"">Enter Your Email</div><input class=""bubble-element Input baTaHeaV a1772554457908x486"" type=""email"" placeholder=""Email"" style=""background-color: rgb(247, 247, 248);""></div>"
314,https://amigos.org/services/trans-amigos-express/tae-supply-request,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaHeaZ bubble-r-container flex column"">"
314,https://amigos.org/services/trans-amigos-express/tae-supply-request,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Text baTaHyx clickable-element"">Forgot Password?</div>"
314,https://amigos.org/services/trans-amigos-express/tae-supply-request,TAE | Login,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""bubble-element Group baTaIaLaI bubble-r-container flex row""><div class=""bubble-element Text baTaIaLaN"">Don't have an account? </div><div class=""bubble-element Text baTaIaLaO clickable-element""> Sign Up </div></div>"
32,https://amigos.org/news/oxford-research-encyclopedias-move-oxford-academic,Oxford Research Encyclopedias move to Oxford Academic | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
383,https://amigos.org/services/member-discounts/vendors/research-solutions,Research Solutions | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 data-asw-org-font-size=""16"" style=""font-size: 16px;"">"
394,https://amigos.org/news/why-hyku-why-repository-solution,Why Hyku? Why a Repository Solution? | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
395,https://amigos.org/news/amigos-library-services-joins-samvera-community,Amigos Library Services Joins the Samvera Community | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
401,https://amigos.org/taxonomy/term/58,Copyright | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
404,https://amigos.org/taxonomy/term/80,Collection Development | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
405,https://amigos.org/taxonomy/term/6,Texas | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
406,https://amigos.org/taxonomy/term/11,Missouri | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
407,https://amigos.org/taxonomy/term/84,Louisiana | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
408,https://amigos.org/taxonomy/term/7,Oklahoma | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
409,https://amigos.org/taxonomy/term/24,Illinois | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
410,https://amigos.org/taxonomy/term/8,New Mexico | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
412,https://amigos.org/node/12794%20,Page not found | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
414,https://amigos.org/node/12725%20,Page not found | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
416,https://amigos.org/node/12651%20,Page not found | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
418,https://amigos.org/node/12485%20,Page not found | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
422,https://amigos.org/node/12502%20,Page not found | Amigos Library Services,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" class=""js"">"
441,https://amigos.org/news/navigating-courier-links-and-information-redesigned-amigosorg-website,Navigating to Courier Links and Information on the Redesigned Amigos.org Website | Amigos Library Services,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 data-asw-org-font-size=""18"" style=""font-size: 18px;"">Subscribe for updates</h3>"
