Page,URL,Title,Report Link,Total,Critical,Serious,Moderate,Minor
1,https://clearview.libnet.info/events,Events - Clearview Library District,./reports/1.html,4,0,10,13,0
2,https://clearview.libnet.info/myevents,My Events - Clearview Library District,./reports/2.html,7,1,3,9,0
3,https://clearview.libnet.info/v/assets/734,Communico,./reports/3.html,1,0,0,1,0
4,https://clearview.libnet.info/privacy,Privacy and cookie policy - Clearview Library District,./reports/4.html,5,0,1,18,0
