Page,URL,Title,Report Link,Total,Critical,Serious,Moderate,Minor
35,https://pika.clearviewlibrary.org/Help/Home?topic=search,,./reports/35.html,5,0,2,3,0
36,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=available_at_clearview%3A%22Bookmobile%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/36.html,1,1,0,0,0
37,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=available_at_clearview%3A%22Severance+Library%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/37.html,1,13,0,0,0
38,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=available_at_clearview%3A%22Windsor+Library%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/38.html,1,18,0,0,0
39,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=available_at_clearview%3A%22Online+OverDrive+Collection%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/39.html,1,6,0,0,0
4,https://pika.clearviewlibrary.org/Search/Advanced,Advanced Search | Clearview Library District,./reports/4.html,1,0,13,0,0
40,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=format_clearview%3A%22Book%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/40.html,1,20,0,0,0
41,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=format_clearview%3A%22eBook%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/41.html,1,18,0,0,0
42,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=format_clearview%3A%22eAudiobook%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/42.html,1,11,0,0,0
43,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=format_clearview%3A%22Graphic+Novel%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/43.html,1,1,0,0,0
44,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=collection_clearview%3A%22Picture+Book%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/44.html,1,17,0,0,0
45,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=collection_clearview%3A%22Juvenile+Fiction%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/45.html,1,6,0,0,0
46,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=collection_clearview%3A%22Spanish+Juvenile+Fiction%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/46.html,1,3,0,0,0
47,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=collection_clearview%3A%22Juvenile+Biography%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/47.html,1,1,0,0,0
48,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=collection_clearview%3A%22Juvenile+Graphic+Novel+Fiction%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/48.html,1,1,0,0,0
49,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=collection_clearview%3A%22Juvenile+Non-Fiction%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/49.html,1,1,0,0,0
5,https://pika.clearviewlibrary.org/AJAX/JSON?method=getHoursAndLocations,,./reports/5.html,5,0,2,4,0
50,https://pika.clearviewlibrary.org/MyAccount/MyList/667?filter%5B%5D=collection_clearview%3A%22Spanish+Picture+Book+Fiction%22&sort=title,Kid's Books by Latino Authors | Clearview Library District,./reports/50.html,1,1,0,0,0
6,https://pika.clearviewlibrary.org/MyAccount/MyList/667,Kid's Books by Latino Authors | Clearview Library District,./reports/6.html,1,20,0,0,0
7,https://pika.clearviewlibrary.org/GroupedWork/0f1b17c7-2512-df4a-00c8-beff83bc50b8/Home,9 kilometers | Clearview Library District,./reports/7.html,1,1,0,0,0
8,https://pika.clearviewlibrary.org/GroupedWork/0ab916b9-0078-4f32-edad-b1abea35680a/Home,Alebrijes | Clearview Library District,./reports/8.html,1,1,0,0,0
9,https://pika.clearviewlibrary.org/GroupedWork/b7e91d6a-675c-5569-f87d-30e9e11afd5d/Home,Alma and how she got her name | Clearview Library District,./reports/9.html,1,1,0,0,0
