Source Page,Link,Status,Link Text
"https://urbanafreelibrary.libnet.info/event/16857847","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-03%2017%3A30%3A00&e[0][date_end]=2026-09-03%2018%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Conversation%20Caf%C3%A9%20%40%20Health%20and%20Wellness%20Center&e[0][location]=Health%20and%20Wellness%20Center%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16857847","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-03%2017%3A30%3A00&e[0][date_end]=2026-09-03%2018%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Conversation%20Caf%C3%A9%20%40%20Health%20and%20Wellness%20Center&e[0][location]=Health%20and%20Wellness%20Center%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300161","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-06%2000%3A00%3A00&e[0][date_end]=2026-09-06%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300161","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-06%2000%3A00%3A00&e[0][date_end]=2026-09-06%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300161","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-06%2000%3A00%3A00&e[0][date_end]=2026-09-06%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300161","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-06%2000%3A00%3A00&e[0][date_end]=2026-09-06%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300161","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-06%2000%3A00%3A00&e[0][date_end]=2026-09-06%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300162","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-07%2000%3A00%3A00&e[0][date_end]=2026-09-07%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300162","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-07%2000%3A00%3A00&e[0][date_end]=2026-09-07%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300162","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-07%2000%3A00%3A00&e[0][date_end]=2026-09-07%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
