Page,URL,Title,Impact,Rule ID,Description,Help,Help URL,HTML Element
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""old disabled day"" data-date=""1769299200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-disabled=""true"" aria-pressed=""false"" aria-label=""Sunday, January 25, 2026. Unavailable"">25</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""old disabled day"" data-date=""1769385600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-disabled=""true"" aria-pressed=""false"" aria-label=""Monday, January 26, 2026. Unavailable"">26</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""old disabled day"" data-date=""1769472000000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-disabled=""true"" aria-pressed=""false"" aria-label=""Tuesday, January 27, 2026. Unavailable"">27</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""old disabled day"" data-date=""1769558400000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-disabled=""true"" aria-pressed=""false"" aria-label=""Wednesday, January 28, 2026. Unavailable"">28</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""old disabled day"" data-date=""1769644800000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-disabled=""true"" aria-pressed=""false"" aria-label=""Thursday, January 29, 2026. Unavailable"">29</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""old disabled day"" data-date=""1769731200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-disabled=""true"" aria-pressed=""false"" aria-label=""Friday, January 30, 2026. Unavailable"">30</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""old disabled day"" data-date=""1769817600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-disabled=""true"" aria-pressed=""false"" aria-label=""Saturday, January 31, 2026. Unavailable"">31</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""active day focused"" data-date=""1769904000000"" role=""button"" tabindex=""0"" aria-selected=""true"" aria-pressed=""true"" aria-label=""Sunday, February 1, 2026. Selected"">1</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1769990400000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Monday, February 2, 2026"">2</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770076800000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Tuesday, February 3, 2026"">3</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770163200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Wednesday, February 4, 2026"">4</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770249600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Thursday, February 5, 2026"">5</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770336000000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Friday, February 6, 2026"">6</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770422400000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Saturday, February 7, 2026"">7</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770508800000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Sunday, February 8, 2026"">8</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770595200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Monday, February 9, 2026"">9</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770681600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Tuesday, February 10, 2026"">10</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770768000000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Wednesday, February 11, 2026"">11</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770854400000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Thursday, February 12, 2026"">12</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1770940800000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Friday, February 13, 2026"">13</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771027200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Saturday, February 14, 2026"">14</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771113600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Sunday, February 15, 2026"">15</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771200000000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Monday, February 16, 2026"">16</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771286400000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Tuesday, February 17, 2026"">17</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771372800000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Wednesday, February 18, 2026"">18</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771459200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Thursday, February 19, 2026"">19</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771545600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Friday, February 20, 2026"">20</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771632000000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Saturday, February 21, 2026"">21</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771718400000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Sunday, February 22, 2026"">22</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771804800000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Monday, February 23, 2026"">23</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771891200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Tuesday, February 24, 2026"">24</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1771977600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Wednesday, February 25, 2026"">25</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1772064000000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Thursday, February 26, 2026"">26</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1772150400000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Friday, February 27, 2026"">27</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""day"" data-date=""1772236800000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Saturday, February 28, 2026"">28</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""new day"" data-date=""1772323200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Sunday, March 1, 2026"">1</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""new day"" data-date=""1772409600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Monday, March 2, 2026"">2</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""new day"" data-date=""1772496000000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Tuesday, March 3, 2026"">3</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""new day"" data-date=""1772582400000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Wednesday, March 4, 2026"">4</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""new day"" data-date=""1772668800000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Thursday, March 5, 2026"">5</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""new day"" data-date=""1772755200000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Friday, March 6, 2026"">6</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,critical,aria-allowed-attr,Ensure an element's role supports its ARIA attributes,Elements must only use supported ARIA attributes,https://dequeuniversity.com/rules/axe/4.10/aria-allowed-attr?application=axeAPI,"<td class=""new day"" data-date=""1772841600000"" role=""button"" tabindex=""-1"" aria-selected=""false"" aria-pressed=""false"" aria-label=""Saturday, March 7, 2026"">7</td>"
1,https://clearview.libnet.info/events,Events - Clearview Library District,moderate,landmark-one-main,Ensure the document has a main landmark,Document should have one main landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-one-main?application=axeAPI,"<html lang=""en"">"
